timestamp,user_id,session_id,video_id,bitrate,startup_time,buffer_count,buffer_duration,watch_time,error_code,device_type,network_type
2026-01-01 03:04:48,3251,10115,12,480,0.23,1,0.73,597,0,mobile,5G
2026-01-01 03:04:49,4840,16324,469,240,4.02,1,0.81,854,0,mobile,4G
2026-01-01 03:04:50,4059,11021,211,1080,11.5,1,0.62,338,0,mobile,5G
2026-01-01 03:04:51,3561,17453,429,1080,0.16,1,1.65,581,0,tv,5G
2026-01-01 03:04:52,4214,11741,397,720,0.72,0,0.88,1158,0,desktop,WiFi
2026-01-01 03:04:53,4179,17801,320,1080,2.07,2,2.44,118,0,desktop,4G
2026-01-01 03:04:54,2786,18220,208,240,0.22,2,2.1,1710,0,mobile,4G
2026-01-01 03:04:55,4803,14313,169,720,0.48,1,2.73,714,0,tv,5G
2026-01-01 03:04:56,3231,14140,245,1080,0.5,1,0.0,1129,1,desktop,5G
2026-01-01 03:04:57,3922,14834,110,240,1.03,2,1.11,307,0,tv,5G
2026-01-01 03:04:58,2108,18202,484,240,1.54,2,1.02,504,0,desktop,5G
2026-01-01 03:04:59,3409,14046,468,1080,8.26,0,1.19,337,0,tv,4G
2026-01-01 03:05:00,4307,10468,275,480,0.02,1,3.47,1556,0,desktop,5G
2026-01-01 03:05:01,2595,10824,307,240,1.55,1,1.81,1501,0,tv,5G
2026-01-01 03:05:02,4788,16101,112,1080,1.12,2,3.95,1632,0,mobile,4G
2026-01-01 03:05:03,4490,15034,93,720,0.51,0,3.3,1659,0,mobile,WiFi
2026-01-01 03:05:04,4242,10075,115,1080,6.88,2,4.27,794,0,mobile,5G
2026-01-01 03:05:05,1374,11302,240,720,0.15,0,1.74,265,0,mobile,WiFi
2026-01-01 03:05:06,2625,13913,284,360,0.65,0,0.05,792,0,desktop,5G
2026-01-01 03:05:07,3416,18128,170,1080,0.44,0,0.76,1064,0,tv,4G
2026-01-01 03:05:08,2269,10717,223,240,2.14,0,0.11,322,0,mobile,WiFi
2026-01-01 03:05:09,1935,12311,246,240,2.27,1,1.11,1731,0,tv,5G
2026-01-01 03:05:10,4301,11603,59,240,0.09,2,0.48,1273,0,tv,5G
2026-01-01 03:05:11,1214,18955,81,720,0.87,0,0.77,1545,0,mobile,WiFi
2026-01-01 03:05:12,1748,12139,154,240,1.36,0,0.05,1611,0,desktop,4G
2026-01-01 03:05:13,1596,10341,178,720,2.93,1,6.49,494,0,tv,WiFi
2026-01-01 03:05:14,4798,15311,193,1080,0.41,1,0.22,1746,0,mobile,5G
2026-01-01 03:05:15,2964,16377,22,1080,4.44,1,1.18,792,0,desktop,4G
2026-01-01 03:05:16,4019,12652,274,360,0.12,1,0.5,1082,0,mobile,4G
2026-01-01 03:05:17,2671,15137,117,720,3.73,1,2.23,325,0,desktop,WiFi
2026-01-01 03:05:18,1098,15148,324,1080,0.06,1,1.21,764,1,tv,5G
2026-01-01 03:05:19,2367,13404,196,1080,0.72,2,0.11,407,1,mobile,5G
2026-01-01 03:05:20,1187,11380,260,480,2.31,1,0.54,415,0,desktop,WiFi
2026-01-01 03:05:21,1749,15286,181,360,1.35,2,0.07,671,0,tv,5G
2026-01-01 03:05:22,3257,17563,451,360,1.78,0,0.09,1314,1,tv,4G
2026-01-01 03:05:23,1856,14243,256,720,2.47,1,0.6,1252,0,mobile,5G
2026-01-01 03:05:24,4834,16494,369,720,0.09,3,1.86,268,0,tv,WiFi
2026-01-01 03:05:25,3602,14276,93,720,0.24,1,1.61,459,0,desktop,WiFi
2026-01-01 03:05:26,2242,13629,408,360,9.87,2,0.6,388,1,tv,4G
2026-01-01 03:05:27,4411,12065,285,720,0.3,0,0.14,1687,0,mobile,4G
2026-01-01 03:05:28,1521,11415,262,1080,0.13,1,2.4,1791,0,tv,4G
2026-01-01 03:05:29,4609,18233,286,480,0.08,0,3.87,1585,0,tv,4G
2026-01-01 03:05:30,1875,19184,56,240,0.05,1,4.72,1381,0,mobile,4G
2026-01-01 03:05:31,2215,11196,214,720,2.01,0,1.68,1072,0,mobile,4G
2026-01-01 03:05:32,3384,18333,440,480,2.21,1,0.76,181,0,desktop,WiFi
2026-01-01 03:05:33,1411,15421,332,1080,0.02,1,1.18,1036,0,mobile,5G
2026-01-01 03:05:34,4527,16739,45,720,1.22,1,3.77,735,0,desktop,4G
2026-01-01 03:05:35,1841,18056,117,240,1.56,5,0.38,1627,0,mobile,5G
2026-01-01 03:05:36,4489,16785,454,480,2.47,2,2.3,143,0,mobile,5G
2026-01-01 03:05:37,1973,11103,96,720,3.75,1,2.84,217,0,mobile,4G
2026-01-01 03:05:38,2883,16847,117,360,1.16,2,2.82,812,0,tv,5G
2026-01-01 03:05:39,4406,18960,395,480,2.15,2,0.51,395,0,desktop,5G
2026-01-01 03:05:40,1920,13227,319,720,1.65,2,2.41,739,0,mobile,4G
2026-01-01 03:05:41,2481,11343,495,480,0.48,1,1.88,1637,0,mobile,5G
2026-01-01 03:05:42,2265,15789,383,360,1.75,0,5.26,1682,0,tv,5G
2026-01-01 03:05:43,4867,11327,128,240,1.37,1,1.9,1034,1,tv,4G
2026-01-01 03:05:44,1830,18923,126,360,4.72,1,0.51,1208,0,tv,4G
2026-01-01 03:05:45,1525,13135,382,1080,3.32,2,0.43,1464,0,desktop,5G
2026-01-01 03:05:46,2127,12864,311,720,1.31,0,0.93,1265,0,tv,WiFi
2026-01-01 03:05:47,1049,10157,328,720,1.41,0,0.48,1339,0,mobile,5G
2026-01-01 03:05:48,4564,19608,167,480,0.8,1,0.31,78,0,tv,WiFi
2026-01-01 03:05:49,1135,13046,87,240,2.88,2,2.37,1027,0,desktop,4G
2026-01-01 03:05:50,2984,13418,192,1080,0.11,0,1.61,709,0,desktop,4G
2026-01-01 03:05:51,3618,16461,493,360,1.8,0,2.65,147,0,desktop,5G
2026-01-01 03:05:52,4666,12715,456,720,3.69,4,0.02,1395,0,tv,4G
2026-01-01 03:05:53,3050,10762,21,720,0.62,1,0.58,434,0,mobile,WiFi
2026-01-01 03:05:54,3780,14192,381,720,0.33,0,2.77,1022,0,mobile,5G
2026-01-01 03:05:55,4279,15054,366,720,1.16,0,1.08,1022,0,tv,4G
2026-01-01 03:05:56,3677,10872,261,480,0.83,2,5.57,520,0,tv,5G
2026-01-01 03:05:57,3731,15338,424,1080,1.07,1,0.54,1249,0,tv,WiFi
2026-01-01 03:05:58,3478,15303,157,720,1.65,0,0.08,310,0,mobile,WiFi
2026-01-01 03:05:59,1185,14459,101,240,1.09,1,0.29,905,0,mobile,WiFi
2026-01-01 03:06:00,4158,19007,158,720,0.81,0,2.08,783,0,tv,4G
2026-01-01 03:06:01,1852,12931,110,480,0.47,0,1.83,1185,0,mobile,WiFi
2026-01-01 03:06:02,2839,12262,71,480,1.99,0,0.76,1696,0,mobile,5G
2026-01-01 03:06:03,1100,18788,294,720,3.99,0,1.65,334,0,tv,4G
2026-01-01 03:06:04,3394,12904,225,240,2.23,2,0.47,688,0,desktop,5G
2026-01-01 03:06:05,4153,15972,491,480,0.32,2,0.1,36,0,tv,5G
2026-01-01 03:06:06,2660,19739,225,480,0.36,2,3.24,1016,0,tv,WiFi
2026-01-01 03:06:07,4775,15040,247,720,5.38,0,4.87,1256,0,tv,WiFi
2026-01-01 03:06:08,4618,15751,294,360,3.65,0,0.81,1517,0,desktop,5G
2026-01-01 03:06:09,3071,16429,100,480,0.66,2,0.8,244,0,mobile,5G
2026-01-01 03:06:10,3772,11900,114,240,8.55,0,3.94,1610,0,desktop,WiFi
2026-01-01 03:06:11,2124,13740,83,480,0.12,0,0.33,446,0,tv,4G
2026-01-01 03:06:12,3360,12457,26,360,0.52,1,0.05,850,0,tv,4G
2026-01-01 03:06:13,4020,10920,273,480,1.15,4,0.09,913,0,tv,WiFi
2026-01-01 03:06:14,1577,10341,72,240,6.16,1,0.14,472,0,desktop,4G
2026-01-01 03:06:15,2151,18824,224,360,0.93,2,0.47,582,0,desktop,4G
2026-01-01 03:06:16,1374,11743,306,1080,0.14,1,0.29,680,0,desktop,5G
2026-01-01 03:06:17,4468,11535,434,360,1.27,3,0.9,643,0,desktop,4G
2026-01-01 03:06:18,1071,11795,38,720,1.64,1,4.65,290,0,mobile,WiFi
2026-01-01 03:06:19,4769,19140,488,720,2.55,1,0.33,861,0,tv,5G
2026-01-01 03:06:20,2144,18711,467,720,5.39,1,1.17,1305,0,tv,WiFi
2026-01-01 03:06:21,1744,13121,242,480,7.23,3,1.5,1648,0,tv,5G
2026-01-01 03:06:22,4070,10841,260,240,0.84,1,1.77,214,1,tv,WiFi
2026-01-01 03:06:23,2522,10295,44,1080,1.81,1,1.75,1520,0,mobile,5G
2026-01-01 03:06:24,4893,17891,107,480,0.93,1,1.25,1683,0,tv,5G
2026-01-01 03:06:25,3793,19534,159,240,3.7,2,0.39,561,2,mobile,WiFi
2026-01-01 03:06:26,3608,19131,208,240,0.8,1,0.85,823,2,tv,4G
2026-01-01 03:06:27,1185,11751,295,720,4.11,1,0.64,689,0,desktop,WiFi
2026-01-01 03:06:28,1914,15409,164,240,1.74,1,1.91,1495,0,tv,5G
2026-01-01 03:06:29,2975,16570,410,1080,3.53,0,1.69,219,0,mobile,5G
2026-01-01 03:06:30,3479,11244,20,720,0.28,1,0.06,63,0,desktop,4G
2026-01-01 03:06:31,1006,16672,404,1080,5.29,0,1.7,886,0,tv,5G
2026-01-01 03:06:32,1392,17189,303,480,1.76,0,0.66,685,0,mobile,4G
2026-01-01 03:06:33,4787,19237,463,480,2.46,3,0.1,1514,0,mobile,WiFi
2026-01-01 03:06:34,3860,16591,323,360,9.01,2,0.74,1299,0,tv,WiFi
2026-01-01 03:06:35,1489,16708,94,720,0.36,0,0.2,1302,0,tv,WiFi
2026-01-01 03:06:36,3004,13183,374,720,0.83,0,2.52,817,0,desktop,4G
2026-01-01 03:06:37,4058,15119,204,1080,0.06,2,0.42,1385,0,tv,4G
2026-01-01 03:06:38,1569,15413,39,480,3.21,0,2.31,1285,0,tv,5G
2026-01-01 03:06:39,1877,16380,107,1080,6.39,3,3.31,1743,1,desktop,WiFi
2026-01-01 03:06:40,4824,11065,99,240,0.57,2,0.38,1783,0,tv,4G
2026-01-01 03:06:41,1983,19333,69,240,11.44,2,1.19,349,0,desktop,WiFi
2026-01-01 03:06:42,4934,13045,382,240,1.48,2,0.22,1760,0,desktop,5G
2026-01-01 03:06:43,2181,10025,280,240,1.73,2,3.52,632,0,mobile,4G
2026-01-01 03:06:44,3961,19414,276,720,0.22,0,1.58,1032,0,desktop,4G
2026-01-01 03:06:45,3636,15296,372,240,0.85,1,0.87,993,0,desktop,4G
2026-01-01 03:06:46,3896,16256,159,1080,4.37,4,1.29,1622,0,tv,5G
2026-01-01 03:06:47,3801,16292,433,1080,0.02,2,0.55,1737,0,desktop,5G
2026-01-01 03:06:48,1972,15536,130,480,1.55,1,0.65,1608,0,desktop,4G
2026-01-01 03:06:49,4786,17929,384,480,2.54,1,3.57,54,0,desktop,WiFi
2026-01-01 03:06:50,3156,13504,495,480,1.36,0,0.83,346,0,mobile,5G
2026-01-01 03:06:51,1207,10247,359,240,3.79,0,0.27,188,0,mobile,4G
2026-01-01 03:06:52,2720,11032,23,720,0.29,0,0.83,1610,0,mobile,WiFi
2026-01-01 03:06:53,1350,19923,151,240,0.74,1,8.46,771,0,desktop,5G
2026-01-01 03:06:54,1232,16163,382,720,2.99,0,0.89,572,0,mobile,5G
2026-01-01 03:06:55,3272,17527,344,720,0.28,1,0.22,401,0,desktop,5G
2026-01-01 03:06:56,4047,10925,428,1080,0.85,1,2.63,1720,1,tv,4G
2026-01-01 03:06:57,3720,18571,169,1080,0.35,1,1.09,1369,0,tv,5G
2026-01-01 03:06:58,4757,19649,138,240,4.6,2,0.32,1044,1,desktop,4G
2026-01-01 03:06:59,2367,18235,225,360,0.24,1,0.02,439,0,desktop,WiFi
2026-01-01 03:07:00,2074,19757,375,240,0.79,1,1.13,42,0,tv,4G
2026-01-01 03:07:01,1487,12859,155,480,0.15,0,1.29,1501,2,desktop,WiFi
2026-01-01 03:07:02,1615,15553,258,480,0.35,1,0.67,1714,0,desktop,WiFi
2026-01-01 03:07:03,4387,12753,221,1080,4.13,1,0.58,1071,0,desktop,4G
2026-01-01 03:07:04,2997,17455,340,240,0.29,0,0.53,933,0,tv,WiFi
2026-01-01 03:07:05,4616,18280,75,240,4.48,2,0.56,1759,0,mobile,5G
2026-01-01 03:07:06,1010,18836,42,240,0.48,1,0.94,1295,0,desktop,WiFi
2026-01-01 03:07:07,4356,17912,68,720,3.35,4,0.62,680,1,desktop,4G
2026-01-01 03:07:08,2511,17440,98,360,4.59,2,1.52,1105,1,tv,WiFi
2026-01-01 03:07:09,3069,15548,380,1080,0.55,2,4.09,1757,1,tv,5G
2026-01-01 03:07:10,4337,17253,105,1080,1.1,1,8.11,57,1,tv,5G
2026-01-01 03:07:11,4660,10989,492,720,0.19,0,1.33,1031,0,desktop,5G
2026-01-01 03:07:12,2954,19386,299,480,0.63,3,0.12,1360,0,desktop,4G
2026-01-01 03:07:13,2293,11764,427,360,1.48,0,6.69,1219,0,mobile,4G
2026-01-01 03:07:14,4356,18904,22,360,0.18,0,2.69,1538,0,mobile,WiFi
2026-01-01 03:07:15,1647,11123,339,1080,2.95,0,1.08,405,1,mobile,4G
2026-01-01 03:07:16,3947,14188,155,360,1.75,1,2.52,1439,0,tv,4G
2026-01-01 03:07:17,3587,14049,192,720,4.39,2,2.79,1712,0,tv,WiFi
2026-01-01 03:07:18,2838,19739,410,1080,0.85,1,6.68,952,0,mobile,4G
2026-01-01 03:07:19,2320,12015,240,480,0.18,2,0.5,248,0,mobile,WiFi
2026-01-01 03:07:20,3340,12120,217,720,0.94,0,1.82,1706,0,tv,4G
2026-01-01 03:07:21,4436,15087,337,480,0.24,3,1.99,322,0,mobile,WiFi
2026-01-01 03:07:22,2545,13864,136,240,0.04,2,4.09,1275,0,tv,WiFi
2026-01-01 03:07:23,2229,11515,6,240,1.47,1,2.63,1072,0,tv,4G
2026-01-01 03:07:24,3941,10656,314,720,0.02,0,0.58,812,0,mobile,WiFi
2026-01-01 03:07:25,1719,11416,265,360,2.39,3,0.38,1644,0,tv,WiFi
2026-01-01 03:07:26,2573,14696,404,360,5.14,0,0.79,169,0,desktop,WiFi
2026-01-01 03:07:27,1224,14270,179,1080,5.04,3,0.09,1357,0,tv,WiFi
2026-01-01 03:07:28,1627,11555,128,360,1.56,1,1.5,403,0,tv,5G
2026-01-01 03:07:29,2043,15780,106,360,4.03,6,0.86,54,2,desktop,4G
2026-01-01 03:07:30,3349,10201,323,240,1.48,1,0.97,86,0,mobile,5G
2026-01-01 03:07:31,2416,13252,422,240,0.69,0,1.04,1218,0,mobile,WiFi
2026-01-01 03:07:32,4780,17282,316,720,2.22,2,0.94,1456,0,desktop,WiFi
2026-01-01 03:07:33,3711,15153,458,480,0.06,1,0.2,1142,0,mobile,5G
2026-01-01 03:07:34,1760,10093,159,360,5.66,0,0.32,690,0,tv,WiFi
2026-01-01 03:07:35,3007,11992,88,480,4.46,3,1.65,1329,0,mobile,5G
2026-01-01 03:07:36,2933,14815,146,1080,0.2,0,0.38,1477,0,mobile,WiFi
2026-01-01 03:07:37,4132,12330,180,1080,0.68,0,0.33,988,0,desktop,WiFi
2026-01-01 03:07:38,2379,19539,3,240,4.2,2,0.01,1181,0,tv,WiFi
2026-01-01 03:07:39,4619,16012,112,240,5.49,2,0.03,952,0,desktop,WiFi
2026-01-01 03:07:40,3354,15144,277,480,0.61,0,0.22,162,0,tv,4G
2026-01-01 03:07:41,3866,19516,314,1080,2.48,2,2.39,1039,0,tv,5G
2026-01-01 03:07:42,3673,18835,282,240,15.16,3,1.16,992,0,tv,WiFi
2026-01-01 03:07:43,2043,14706,241,360,5.17,3,2.83,376,0,desktop,4G
2026-01-01 03:07:44,2012,18277,431,1080,0.72,0,2.89,1119,0,tv,WiFi
2026-01-01 03:07:45,3672,11652,306,720,2.02,1,1.85,1400,0,desktop,4G
2026-01-01 03:07:46,2475,13048,73,1080,2.76,4,2.22,164,0,tv,5G
2026-01-01 03:07:47,4245,16608,177,240,0.9,1,1.61,663,0,tv,4G
2026-01-01 03:07:48,2425,19607,496,480,1.7,7,1.13,1684,0,desktop,5G
2026-01-01 03:07:49,2279,16721,226,720,3.87,2,1.15,1178,0,mobile,4G
2026-01-01 03:07:50,2630,17006,446,720,4.13,1,0.51,1351,0,tv,5G
2026-01-01 03:07:51,3128,15643,150,720,0.19,0,1.84,511,0,mobile,WiFi
2026-01-01 03:07:52,1423,19869,222,1080,0.79,1,6.49,938,0,desktop,WiFi
2026-01-01 03:07:53,1429,17736,192,240,1.22,1,0.85,869,0,desktop,5G
2026-01-01 03:07:54,3353,12432,238,480,0.89,3,0.28,571,0,desktop,4G
2026-01-01 03:07:55,3249,19789,140,480,6.66,2,1.73,1602,0,mobile,WiFi
2026-01-01 03:07:56,1375,17119,338,360,1.69,3,11.55,1537,0,tv,5G
2026-01-01 03:07:57,1971,16012,75,720,3.22,0,2.3,371,0,tv,5G
2026-01-01 03:07:58,1437,13761,14,480,1.95,1,4.6,1770,0,mobile,4G
2026-01-01 03:07:59,3742,16839,458,1080,4.89,0,4.97,1123,0,desktop,4G
2026-01-01 03:08:00,3063,17648,154,1080,2.34,1,2.03,762,1,desktop,WiFi
2026-01-01 03:08:01,3976,12387,69,480,1.71,2,0.28,901,0,desktop,5G
2026-01-01 03:08:02,1877,12853,1,480,0.65,2,2.04,995,0,desktop,5G
2026-01-01 03:08:03,3056,14553,123,720,1.1,2,12.7,1058,0,desktop,4G
2026-01-01 03:08:04,2599,15361,292,720,1.81,0,1.82,651,0,desktop,WiFi
2026-01-01 03:08:05,1799,16776,456,480,0.14,1,0.7,1079,0,tv,4G
2026-01-01 03:08:06,1756,10291,176,720,2.81,0,1.21,614,0,mobile,5G
2026-01-01 03:08:07,2914,17269,455,360,0.88,0,0.47,148,0,desktop,5G
2026-01-01 03:08:08,2110,16375,164,1080,0.21,0,2.83,395,0,mobile,5G
2026-01-01 03:08:09,2730,18715,424,240,1.05,2,2.58,1771,0,mobile,5G
2026-01-01 03:08:10,1825,12374,468,360,3.26,0,0.53,1188,0,mobile,5G
2026-01-01 03:08:11,1263,10877,237,480,1.82,1,3.7,630,0,mobile,WiFi
2026-01-01 03:08:12,4417,17621,115,720,8.31,0,1.36,1011,0,desktop,5G
2026-01-01 03:08:13,4152,16172,78,720,0.4,1,0.93,1111,0,desktop,4G
2026-01-01 03:08:14,1662,10020,38,1080,4.28,1,4.62,1546,0,desktop,4G
2026-01-01 03:08:15,3311,17024,361,720,1.04,3,2.88,1550,0,tv,WiFi
2026-01-01 03:08:16,3773,18040,129,240,1.75,1,0.58,154,0,desktop,5G
2026-01-01 03:08:17,3385,11474,170,720,2.06,5,2.51,1745,2,desktop,4G
2026-01-01 03:08:18,2525,10706,195,360,0.18,1,0.2,1198,0,mobile,4G
2026-01-01 03:08:19,1485,16290,445,360,6.19,3,0.13,699,0,mobile,5G
2026-01-01 03:08:20,1610,12884,323,240,2.82,0,0.64,371,0,mobile,WiFi
2026-01-01 03:08:21,4431,17609,447,720,0.71,1,3.38,76,0,tv,4G
2026-01-01 03:08:22,2244,15021,206,360,3.41,1,0.2,502,0,mobile,5G
2026-01-01 03:08:23,4467,16524,466,720,0.4,3,1.85,386,2,desktop,4G
2026-01-01 03:08:24,4624,11353,319,1080,9.91,0,2.0,581,0,desktop,4G
2026-01-01 03:08:25,2158,11112,425,480,0.15,2,1.36,1386,0,mobile,WiFi
2026-01-01 03:08:26,3532,13040,34,240,0.64,0,0.1,1182,0,tv,4G
2026-01-01 03:08:27,4429,18329,47,720,4.68,1,0.74,1395,0,desktop,4G
2026-01-01 03:08:28,4399,14759,334,480,0.48,1,1.91,137,0,desktop,WiFi
2026-01-01 03:08:29,4888,19763,455,1080,5.93,1,3.59,783,0,mobile,5G
2026-01-01 03:08:30,2764,19039,14,720,4.26,0,0.52,423,1,mobile,4G
2026-01-01 03:08:31,3012,12098,194,480,3.08,0,1.98,882,0,tv,4G
2026-01-01 03:08:32,3343,12472,494,480,3.29,2,0.41,532,0,desktop,5G
2026-01-01 03:08:33,4722,17150,204,360,0.95,1,0.82,677,0,mobile,5G
2026-01-01 03:08:34,1743,14166,30,360,0.02,1,2.58,1132,0,tv,WiFi
2026-01-01 03:08:35,4198,17107,35,480,4.02,1,2.74,857,2,mobile,5G
2026-01-01 03:08:36,1764,18985,293,1080,1.12,0,0.64,1193,0,desktop,WiFi
2026-01-01 03:08:37,2941,16140,200,240,0.49,1,0.08,1103,0,desktop,5G
2026-01-01 03:08:38,1637,18991,139,360,10.34,2,0.75,1040,0,mobile,4G
2026-01-01 03:08:39,1092,19593,126,360,4.15,0,0.04,226,1,mobile,WiFi
2026-01-01 03:08:40,1315,11892,481,240,0.62,0,0.37,810,0,desktop,5G
2026-01-01 03:08:41,4997,12254,81,720,3.16,2,2.63,103,0,mobile,5G
2026-01-01 03:08:42,4641,10456,296,720,0.22,0,5.47,1541,0,tv,4G
2026-01-01 03:08:43,1905,15115,296,1080,1.33,2,0.22,119,0,mobile,5G
2026-01-01 03:08:44,1436,11758,86,720,3.76,0,0.6,1227,0,mobile,5G
2026-01-01 03:08:45,3854,12110,370,360,2.0,1,1.56,319,0,desktop,5G
2026-01-01 03:08:46,3314,11321,174,480,1.75,2,0.65,1396,0,desktop,WiFi
2026-01-01 03:08:47,1106,18782,44,360,1.24,0,0.08,768,0,mobile,WiFi
2026-01-01 03:08:48,3652,12543,391,240,4.94,1,2.78,258,0,mobile,WiFi
2026-01-01 03:08:49,1804,19823,124,480,2.78,0,1.55,586,0,tv,5G
2026-01-01 03:08:50,1922,18039,418,1080,2.27,1,0.27,63,0,tv,WiFi
2026-01-01 03:08:51,4799,19896,24,1080,1.33,2,1.78,868,0,tv,WiFi
2026-01-01 03:08:52,3767,15885,384,1080,0.54,3,1.43,349,0,desktop,WiFi
2026-01-01 03:08:53,4613,12944,88,240,0.85,2,1.1,989,0,tv,WiFi
2026-01-01 03:08:54,1244,11530,62,240,2.82,1,1.22,1752,1,tv,WiFi
2026-01-01 03:08:55,1821,18883,251,360,0.73,1,4.16,1674,0,desktop,4G
2026-01-01 03:08:56,4140,19658,23,360,3.32,2,2.08,1016,0,tv,4G
2026-01-01 03:08:57,2651,19769,482,480,1.6,1,0.56,643,0,tv,WiFi
2026-01-01 03:08:58,2223,12303,225,1080,2.86,1,1.66,79,0,tv,4G
2026-01-01 03:08:59,4216,12272,371,360,0.84,2,1.92,1250,0,mobile,5G
2026-01-01 03:09:00,3562,14917,65,240,0.71,2,0.82,1737,0,mobile,5G
2026-01-01 03:09:01,1883,14728,105,360,1.44,1,2.6,246,0,mobile,4G
2026-01-01 03:09:02,4008,11199,399,360,1.73,2,1.5,176,0,tv,4G
2026-01-01 03:09:03,4377,15275,101,240,3.05,1,0.28,1510,1,tv,4G
2026-01-01 03:09:04,2392,15669,415,360,1.64,1,0.19,916,0,desktop,5G
2026-01-01 03:09:05,4462,11720,477,1080,0.77,0,2.74,150,0,mobile,4G
2026-01-01 03:09:06,3954,16949,347,360,2.54,2,1.83,977,1,desktop,4G
2026-01-01 03:09:07,1313,19056,146,1080,3.93,1,0.02,833,2,tv,4G
2026-01-01 03:09:08,4325,18450,318,480,3.59,2,1.87,750,0,desktop,5G
2026-01-01 03:09:09,3770,15606,244,360,2.28,3,0.79,1046,0,mobile,WiFi
2026-01-01 03:09:10,2581,15125,479,240,0.23,0,0.94,1078,0,tv,5G
2026-01-01 03:09:11,3852,13317,469,360,0.03,1,0.45,354,0,desktop,4G
2026-01-01 03:09:12,4957,13133,49,480,2.64,0,1.14,1755,0,tv,WiFi
2026-01-01 03:09:13,4107,12159,320,360,0.75,2,0.57,1087,0,tv,5G
2026-01-01 03:09:14,1802,17744,183,480,1.88,1,2.29,958,0,mobile,5G
2026-01-01 03:09:15,3229,11715,50,360,1.07,0,0.94,1140,0,mobile,4G
2026-01-01 03:09:16,4806,15948,81,480,3.56,1,0.75,518,0,tv,4G
2026-01-01 03:09:17,1902,17553,406,480,3.6,0,1.18,1177,0,desktop,5G
2026-01-01 03:09:18,1582,13671,75,1080,2.97,1,1.21,321,0,tv,4G
2026-01-01 03:09:19,4090,14887,79,480,0.94,2,6.97,1280,0,mobile,5G
2026-01-01 03:09:20,4372,17376,286,360,3.67,1,1.18,1217,0,desktop,4G
2026-01-01 03:09:21,2589,15616,215,1080,2.54,2,1.38,366,0,desktop,4G
2026-01-01 03:09:22,3402,11982,247,360,4.08,2,0.16,1596,0,desktop,WiFi
2026-01-01 03:09:23,1233,19893,283,360,3.17,1,4.7,1054,0,mobile,4G
2026-01-01 03:09:24,4578,19612,442,240,1.3,2,0.86,1395,0,desktop,5G
2026-01-01 03:09:25,3408,17642,92,360,0.33,0,2.26,1735,1,desktop,WiFi
2026-01-01 03:09:26,2507,15599,49,720,0.77,1,0.03,304,0,desktop,WiFi
2026-01-01 03:09:27,1572,16177,463,720,1.13,3,0.81,767,1,desktop,5G
2026-01-01 03:09:28,1321,16943,197,360,0.15,1,0.38,1616,0,mobile,4G
2026-01-01 03:09:29,1485,12022,374,480,1.77,4,4.79,1133,0,desktop,5G
2026-01-01 03:09:30,4555,10556,452,240,0.88,0,3.95,1566,0,desktop,5G
2026-01-01 03:09:31,1282,11553,92,1080,2.05,0,1.16,443,0,mobile,4G
2026-01-01 03:09:32,4080,14521,316,360,5.61,1,0.78,1721,0,mobile,4G
2026-01-01 03:09:33,4849,18524,406,480,0.11,0,4.64,979,0,mobile,WiFi
2026-01-01 03:09:34,4128,18428,135,360,0.74,1,0.26,1627,0,desktop,5G
2026-01-01 03:09:35,3272,15328,145,360,2.4,3,0.92,941,0,tv,4G
2026-01-01 03:09:36,1531,14895,138,1080,3.12,1,2.51,1421,0,mobile,4G
2026-01-01 03:09:37,2131,15728,448,720,0.83,3,0.47,795,0,tv,5G
2026-01-01 03:09:38,1216,11816,177,240,0.34,1,1.18,1352,0,desktop,4G
2026-01-01 03:09:39,3924,11680,333,1080,0.6,2,1.04,128,0,tv,WiFi
2026-01-01 03:09:40,3382,10159,183,480,0.92,1,0.63,357,0,desktop,5G
2026-01-01 03:09:41,2358,18335,437,360,0.57,0,5.01,284,0,desktop,4G
2026-01-01 03:09:42,3494,12337,240,1080,0.12,1,1.65,557,0,tv,5G
2026-01-01 03:09:43,4457,11668,242,240,0.83,1,1.38,528,0,mobile,4G
2026-01-01 03:09:44,4168,19472,126,240,0.97,1,1.74,456,0,desktop,5G
2026-01-01 03:09:45,4392,11703,189,240,0.49,2,0.75,1725,0,tv,WiFi
2026-01-01 03:09:46,3821,18741,401,360,1.61,0,0.21,1551,0,tv,4G
2026-01-01 03:09:47,2309,15143,486,1080,5.31,0,2.57,260,0,tv,WiFi
2026-01-01 03:09:48,4710,16876,378,1080,1.05,1,0.86,1436,2,desktop,WiFi
2026-01-01 03:09:49,4391,10222,414,720,0.72,1,0.56,1594,0,tv,WiFi
2026-01-01 03:09:50,4002,11634,157,720,2.16,1,0.24,109,0,mobile,WiFi
2026-01-01 03:09:51,2124,11324,411,720,0.5,0,1.14,1226,0,tv,WiFi
2026-01-01 03:09:52,4618,13982,406,720,0.56,1,2.7,1018,1,mobile,WiFi
2026-01-01 03:09:53,2784,13849,112,240,1.49,2,1.16,512,0,desktop,4G
2026-01-01 03:09:54,1195,17498,8,360,0.62,1,0.47,519,0,mobile,5G
2026-01-01 03:09:55,2518,12420,206,480,0.79,2,0.98,907,0,tv,4G
2026-01-01 03:09:56,4733,14210,73,360,6.32,1,1.42,1352,0,desktop,5G
2026-01-01 03:09:57,4653,10744,224,480,0.67,2,0.39,1548,0,mobile,5G
